treatment,outcome,learner,confounder,importance_outcome,importance_treatment,coef_outcome,se_outcome,pval_outcome,coef_treatment,se_treatment,pval_treatment
T1b_stats_density,rank_delta,lgbm,conf_brand_recog,32.0,4.0,0.3239445627112032,0.16709733660309226,0.05339027145176911,-0.014851270394335305,0.1113016688276243,0.893932111320733
T1b_stats_density,rank_delta,lgbm,conf_title_has_kw,0.0,0.0,0.07220246953857427,0.14483283332079547,0.618445710673968,0.011994043828976349,0.09647153196659253,0.9011313829259051
T1b_stats_density,rank_delta,lgbm,conf_word_count,147.0,135.0,-0.379365018892068,0.14755416707194102,0.010574980991081118,0.014969739104272725,0.09828418197105605,0.8790343518644268
T1b_stats_density,rank_delta,lgbm,conf_readability,124.0,112.0,0.032272059478969835,0.12113822904159154,0.7900912348440263,-0.04482659829071589,0.0806888208109393,0.5788933188144645
T1b_stats_density,rank_delta,lgbm,conf_internal_links,138.0,138.0,-0.21696587527110672,0.14771481928766247,0.14282958374570498,-0.10710264969603843,0.0983911906168798,0.27714676600513677
T1b_stats_density,rank_delta,lgbm,conf_outbound_links,89.0,55.0,-0.07588548196080304,0.13611917027517612,0.5775663301159495,0.02866770134214107,0.09066745837514616,0.752060691708349
T1b_stats_density,rank_delta,lgbm,conf_images_alt,104.0,79.0,0.1627422418959742,0.13026485581032066,0.21242882078163072,0.06394301157913979,0.08676796492404554,0.4616776915899299
T1b_stats_density,rank_delta,lgbm,conf_bm25,89.0,140.0,0.2531585244783938,0.13177479434302583,0.055569430345288495,-0.021118938311706303,0.08777371810918703,0.8100085204644358
T1b_stats_density,rank_delta,lgbm,conf_domain_authority,41.0,82.0,0.3635218893846432,0.17953876296663307,0.04369265568976455,0.12878124342079406,0.11958876391249273,0.28232136471524916
T1b_stats_density,rank_delta,lgbm,conf_backlinks,150.0,95.0,0.015232635517906552,0.1435220918802424,0.9155397926944469,-0.10194950285650038,0.09559846173877909,0.28700213917263095
T1b_stats_density,rank_delta,lgbm,conf_referring_domains,58.0,66.0,-0.23213678981653735,0.1433107978858477,0.10622174731649392,-0.04827163877570204,0.09545772117003354,0.6134126265254549
T1b_stats_density,rank_delta,lgbm,conf_serp_position,256.0,91.0,3.5337500076731674,0.12149561635652399,0.0,0.019858798040463203,0.08092687250810245,0.8063046269534899
T2a_question_headings,rank_delta,lgbm,conf_title_kw_sim,178.0,151.0,-0.1914099060325718,0.16188601130717015,0.23788819471759393,0.02300640548218546,0.028829613946197683,0.4254232708747485
T2a_question_headings,rank_delta,lgbm,conf_snippet_kw_sim,145.0,143.0,0.2424589419863879,0.13072693532889443,0.06451011619712932,0.026485081175293333,0.023280622256795645,0.25607458633050584
T2a_question_headings,rank_delta,lgbm,conf_title_len,95.0,113.0,-0.1733621287310924,0.12301467603944444,0.15967173447451133,0.04217994985626235,0.02190717771904656,0.05501883986548162
T2a_question_headings,rank_delta,lgbm,conf_snippet_len,163.0,128.0,0.13717337547409994,0.12267229448787036,0.26427146944596513,0.0019656304783406855,0.02184620439667931,0.9283597110343067
T2a_question_headings,rank_delta,lgbm,conf_brand_recog,32.0,7.0,0.3237807202096304,0.16560429176786393,0.05138954848745758,0.06069507617964804,0.029491787220836542,0.040353318708258534
T2a_question_headings,rank_delta,lgbm,conf_title_has_kw,0.0,0.0,0.092990330312203,0.14859462947507532,0.5318692976948858,0.03657049087012174,0.02646260642073753,0.16789398222703733
T2a_question_headings,rank_delta,lgbm,conf_word_count,168.0,201.0,-0.37729723654039615,0.14661154262130405,0.010494831760967438,0.08871117651176033,0.0261094466390222,0.0007607468953607643
T2a_question_headings,rank_delta,lgbm,conf_readability,111.0,142.0,0.028108525292702947,0.12067321857541995,0.815956028312474,-0.00605269323530933,0.021490197189263878,0.7783849959267657
T2a_question_headings,rank_delta,lgbm,conf_internal_links,143.0,147.0,-0.21531766184303186,0.1473272995838145,0.14480951958702715,0.07110372033839492,0.026236912852698472,0.007070109475228126
T2a_question_headings,rank_delta,lgbm,conf_outbound_links,90.0,89.0,-0.06435240991418612,0.1354333237286748,0.6349802960570261,0.007880674170904392,0.024118763610399573,0.744063354520947
T2a_question_headings,rank_delta,lgbm,conf_images_alt,89.0,116.0,0.16969303259912014,0.13006398715971088,0.19288643254452276,-0.05765163574520829,0.023162560543930073,0.013290877216366237
T2a_question_headings,rank_delta,lgbm,conf_bm25,112.0,118.0,0.29841115518898337,0.13150012626248245,0.023880779892128556,0.08120904208927113,0.02341831665016573,0.0005926414949537495
T2a_question_headings,rank_delta,lgbm,conf_domain_authority,44.0,112.0,0.37498152590598266,0.17671715753693876,0.034570620741685376,-0.05413799726656997,0.03147083178047078,0.08630055843944939
T2a_question_headings,rank_delta,lgbm,conf_backlinks,130.0,51.0,0.017418296195779347,0.14309871086606596,0.9031913297702645,-0.00586544490167551,0.025483860879365074,0.8181042536777632
